match_id,innings,over_ball,batting_team,batsman,non_striker,bowler,batsman_runs,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed
1462596,1,0.1,Biratnagar Kings,Lokesh Bam,MJ Guptill,K Mahato,0,0,,,,,,,
1462596,1,0.2,Biratnagar Kings,Lokesh Bam,MJ Guptill,K Mahato,4,0,,,,,,,
1462596,1,0.3,Biratnagar Kings,Lokesh Bam,MJ Guptill,K Mahato,0,0,,,,,,,
1462596,1,0.4,Biratnagar Kings,Lokesh Bam,MJ Guptill,K Mahato,0,1,1,,,,,,
1462596,1,0.5,Biratnagar Kings,Lokesh Bam,MJ Guptill,K Mahato,0,0,,,,,,,
1462596,1,0.6,Biratnagar Kings,Lokesh Bam,MJ Guptill,K Mahato,1,0,,,,,,,
1462596,1,0.7,Biratnagar Kings,MJ Guptill,Lokesh Bam,K Mahato,0,0,,,,,,,
1462596,1,1.1,Biratnagar Kings,Lokesh Bam,MJ Guptill,LN Rajbanshi,0,0,,,,,,bowled,Lokesh Bam
1462596,1,1.2,Biratnagar Kings,Aqib Ilyas,MJ Guptill,LN Rajbanshi,0,0,,,,,,,
1462596,1,1.3,Biratnagar Kings,Aqib Ilyas,MJ Guptill,LN Rajbanshi,0,0,,,,,,,
1462596,1,1.4,Biratnagar Kings,Aqib Ilyas,MJ Guptill,LN Rajbanshi,1,0,,,,,,,
1462596,1,1.5,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,0,0,,,,,,,
1462596,1,1.6,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,0,0,,,,,,,
1462596,1,2.1,Biratnagar Kings,Aqib Ilyas,MJ Guptill,K Mahato,1,0,,,,,,,
1462596,1,2.2,Biratnagar Kings,MJ Guptill,Aqib Ilyas,K Mahato,1,0,,,,,,,
1462596,1,2.3,Biratnagar Kings,Aqib Ilyas,MJ Guptill,K Mahato,1,0,,,,,,,
1462596,1,2.4,Biratnagar Kings,MJ Guptill,Aqib Ilyas,K Mahato,0,0,,,,,,,
1462596,1,2.5,Biratnagar Kings,MJ Guptill,Aqib Ilyas,K Mahato,0,0,,,,,,,
1462596,1,2.6,Biratnagar Kings,MJ Guptill,Aqib Ilyas,K Mahato,1,0,,,,,,,
1462596,1,3.1,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,0,0,,,,,,,
1462596,1,3.2,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,1,0,,,,,,,
1462596,1,3.3,Biratnagar Kings,Aqib Ilyas,MJ Guptill,LN Rajbanshi,1,0,,,,,,,
1462596,1,3.4,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,1,0,,,,,,,
1462596,1,3.5,Biratnagar Kings,Aqib Ilyas,MJ Guptill,LN Rajbanshi,1,0,,,,,,,
1462596,1,3.6,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,4,0,,,,,,,
1462596,1,4.1,Biratnagar Kings,Aqib Ilyas,MJ Guptill,BWM Mike,2,0,,,,,,,
1462596,1,4.2,Biratnagar Kings,Aqib Ilyas,MJ Guptill,BWM Mike,0,0,,,,,,,
1462596,1,4.3,Biratnagar Kings,Aqib Ilyas,MJ Guptill,BWM Mike,1,0,,,,,,,
1462596,1,4.4,Biratnagar Kings,MJ Guptill,Aqib Ilyas,BWM Mike,0,0,,,,,,,
1462596,1,4.5,Biratnagar Kings,MJ Guptill,Aqib Ilyas,BWM Mike,1,0,,,,,,,
1462596,1,4.6,Biratnagar Kings,Aqib Ilyas,MJ Guptill,BWM Mike,4,0,,,,,,,
1462596,1,5.1,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,0,0,,,,,,,
1462596,1,5.2,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,4,0,,,,,,,
1462596,1,5.3,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,4,0,,,,,,,
1462596,1,5.4,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,0,0,,,,,,,
1462596,1,5.5,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,2,0,,,,,,,
1462596,1,5.6,Biratnagar Kings,MJ Guptill,Aqib Ilyas,LN Rajbanshi,1,0,,,,,,,
1462596,1,6.1,Biratnagar Kings,MJ Guptill,Aqib Ilyas,Mohammad Mohsin,4,0,,,,,,,
1462596,1,6.2,Biratnagar Kings,MJ Guptill,Aqib Ilyas,Mohammad Mohsin,1,0,,,,,,,
1462596,1,6.3,Biratnagar Kings,Aqib Ilyas,MJ Guptill,Mohammad Mohsin,0,1,,,,1,,,
1462596,1,6.4,Biratnagar Kings,MJ Guptill,Aqib Ilyas,Mohammad Mohsin,1,0,,,,,,,
1462596,1,6.5,Biratnagar Kings,Aqib Ilyas,MJ Guptill,Mohammad Mohsin,0,0,,,,,,,
1462596,1,6.6,Biratnagar Kings,Aqib Ilyas,MJ Guptill,Mohammad Mohsin,1,0,,,,,,,
1462596,1,7.1,Biratnagar Kings,Aqib Ilyas,MJ Guptill,TB Thapa,1,0,,,,,,,
1462596,1,7.2,Biratnagar Kings,MJ Guptill,Aqib Ilyas,TB Thapa,0,0,,,,,,,
1462596,1,7.3,Biratnagar Kings,MJ Guptill,Aqib Ilyas,TB Thapa,1,0,,,,,,,
1462596,1,7.4,Biratnagar Kings,Aqib Ilyas,MJ Guptill,TB Thapa,1,0,,,,,,,
1462596,1,7.5,Biratnagar Kings,MJ Guptill,Aqib Ilyas,TB Thapa,0,0,,,,,,,
1462596,1,7.6,Biratnagar Kings,MJ Guptill,Aqib Ilyas,TB Thapa,4,0,,,,,,,
1462596,1,8.1,Biratnagar Kings,Aqib Ilyas,MJ Guptill,Mohammad Mohsin,0,0,,,,,,,
1462596,1,8.2,Biratnagar Kings,Aqib Ilyas,MJ Guptill,Mohammad Mohsin,0,0,,,,,,lbw,Aqib Ilyas
1462596,1,8.3,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,1,0,,,,,,,
1462596,1,8.4,Biratnagar Kings,MJ Guptill,NR Kirton,Mohammad Mohsin,1,0,,,,,,,
1462596,1,8.5,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,0,0,,,,,,,
1462596,1,8.6,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,0,0,,,,,,,
1462596,1,9.1,Biratnagar Kings,MJ Guptill,NR Kirton,H Thaker,0,0,,,,,,,
1462596,1,9.2,Biratnagar Kings,MJ Guptill,NR Kirton,H Thaker,0,0,,,,,,,
1462596,1,9.3,Biratnagar Kings,MJ Guptill,NR Kirton,H Thaker,4,0,,,,,,,
1462596,1,9.4,Biratnagar Kings,MJ Guptill,NR Kirton,H Thaker,4,0,,,,,,,
1462596,1,9.5,Biratnagar Kings,MJ Guptill,NR Kirton,H Thaker,1,0,,,,,,,
1462596,1,9.6,Biratnagar Kings,NR Kirton,MJ Guptill,H Thaker,1,0,,,,,,,
1462596,1,10.1,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,0,0,,,,,,,
1462596,1,10.2,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,0,0,,,,,,,
1462596,1,10.3,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,4,0,,,,,,,
1462596,1,10.4,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,0,0,,,,,,,
1462596,1,10.5,Biratnagar Kings,NR Kirton,MJ Guptill,Mohammad Mohsin,1,0,,,,,,,
1462596,1,10.6,Biratnagar Kings,MJ Guptill,NR Kirton,Mohammad Mohsin,2,0,,,,,,,
1462596,1,11.1,Biratnagar Kings,NR Kirton,MJ Guptill,H Thaker,1,0,,,,,,,
1462596,1,11.2,Biratnagar Kings,MJ Guptill,NR Kirton,H Thaker,1,0,,,,,,,
1462596,1,11.3,Biratnagar Kings,NR Kirton,MJ Guptill,H Thaker,0,0,,,,,,,
1462596,1,11.4,Biratnagar Kings,NR Kirton,MJ Guptill,H Thaker,1,0,,,,,,,
1462596,1,11.5,Biratnagar Kings,MJ Guptill,NR Kirton,H Thaker,1,0,,,,,,,
1462596,1,11.6,Biratnagar Kings,NR Kirton,MJ Guptill,H Thaker,0,0,,,,,,bowled,NR Kirton
1462596,1,12.1,Biratnagar Kings,MJ Guptill,Basir Ahamad,BWM Mike,6,0,,,,,,,
1462596,1,12.2,Biratnagar Kings,MJ Guptill,Basir Ahamad,BWM Mike,1,0,,,,,,,
1462596,1,12.3,Biratnagar Kings,Basir Ahamad,MJ Guptill,BWM Mike,0,1,,,,1,,,
1462596,1,12.4,Biratnagar Kings,MJ Guptill,Basir Ahamad,BWM Mike,0,1,,,,1,,,
1462596,1,12.5,Biratnagar Kings,Basir Ahamad,MJ Guptill,BWM Mike,1,0,,,,,,,
1462596,1,12.6,Biratnagar Kings,MJ Guptill,Basir Ahamad,BWM Mike,0,5,5,,,,,,
1462596,1,12.7,Biratnagar Kings,MJ Guptill,Basir Ahamad,BWM Mike,0,0,,,,,,,
1462596,1,13.1,Biratnagar Kings,Basir Ahamad,MJ Guptill,H Thaker,1,0,,,,,,,
1462596,1,13.2,Biratnagar Kings,MJ Guptill,Basir Ahamad,H Thaker,1,0,,,,,,,
1462596,1,13.3,Biratnagar Kings,Basir Ahamad,MJ Guptill,H Thaker,1,0,,,,,,,
1462596,1,13.4,Biratnagar Kings,MJ Guptill,Basir Ahamad,H Thaker,2,0,,,,,,,
1462596,1,13.5,Biratnagar Kings,MJ Guptill,Basir Ahamad,H Thaker,0,0,,,,,,,
1462596,1,13.6,Biratnagar Kings,MJ Guptill,Basir Ahamad,H Thaker,0,0,,,,,,caught,MJ Guptill
1462596,1,14.1,Biratnagar Kings,Basir Ahamad,RP Magar,Mohammad Mohsin,0,0,,,,,,,
1462596,1,14.2,Biratnagar Kings,Basir Ahamad,RP Magar,Mohammad Mohsin,2,0,,,,,,,
1462596,1,14.3,Biratnagar Kings,Basir Ahamad,RP Magar,Mohammad Mohsin,1,0,,,,,,,
1462596,1,14.4,Biratnagar Kings,RP Magar,Basir Ahamad,Mohammad Mohsin,0,0,,,,,,,
1462596,1,14.5,Biratnagar Kings,RP Magar,Basir Ahamad,Mohammad Mohsin,0,0,,,,,,,
1462596,1,14.6,Biratnagar Kings,RP Magar,Basir Ahamad,Mohammad Mohsin,1,0,,,,,,,
1462596,1,15.1,Biratnagar Kings,RP Magar,Basir Ahamad,H Thaker,0,0,,,,,,,
1462596,1,15.2,Biratnagar Kings,RP Magar,Basir Ahamad,H Thaker,0,0,,,,,,,
1462596,1,15.3,Biratnagar Kings,RP Magar,Basir Ahamad,H Thaker,0,0,,,,,,run out,RP Magar
1462596,1,15.4,Biratnagar Kings,Pratis GC,Basir Ahamad,H Thaker,1,0,,,,,,,
1462596,1,15.5,Biratnagar Kings,Basir Ahamad,Pratis GC,H Thaker,1,0,,,,,,,
1462596,1,15.6,Biratnagar Kings,Pratis GC,Basir Ahamad,H Thaker,1,0,,,,,,,
1462596,1,16.1,Biratnagar Kings,Pratis GC,Basir Ahamad,LN Rajbanshi,0,0,,,,,,bowled,Pratis GC
1462596,1,16.2,Biratnagar Kings,S Lamichhane,Basir Ahamad,LN Rajbanshi,1,0,,,,,,,
1462596,1,16.3,Biratnagar Kings,Basir Ahamad,S Lamichhane,LN Rajbanshi,0,0,,,,,,caught,Basir Ahamad
1462596,1,16.4,Biratnagar Kings,CB Sole,S Lamichhane,LN Rajbanshi,1,0,,,,,,,
1462596,1,16.5,Biratnagar Kings,S Lamichhane,CB Sole,LN Rajbanshi,0,0,,,,,,,
1462596,1,16.6,Biratnagar Kings,S Lamichhane,CB Sole,LN Rajbanshi,6,0,,,,,,,
1462596,1,17.1,Biratnagar Kings,CB Sole,S Lamichhane,K Mahato,0,0,,,,,,,
1462596,1,17.2,Biratnagar Kings,CB Sole,S Lamichhane,K Mahato,1,0,,,,,,,
1462596,1,17.3,Biratnagar Kings,S Lamichhane,CB Sole,K Mahato,0,0,,,,,,caught,S Lamichhane
1462596,1,17.4,Biratnagar Kings,JK Mukhiya,CB Sole,K Mahato,0,0,,,,,,bowled,JK Mukhiya
1462596,1,17.5,Biratnagar Kings,A Kharel,CB Sole,K Mahato,0,1,,1,,,,,
1462596,1,17.6,Biratnagar Kings,A Kharel,CB Sole,K Mahato,0,1,1,,,,,,
1462596,1,17.7,Biratnagar Kings,A Kharel,CB Sole,K Mahato,4,0,,,,,,,
1462596,1,17.8,Biratnagar Kings,A Kharel,CB Sole,K Mahato,1,0,,,,,,,
1462596,1,18.1,Biratnagar Kings,A Kharel,CB Sole,BWM Mike,0,0,,,,,,,
1462596,1,18.2,Biratnagar Kings,A Kharel,CB Sole,BWM Mike,0,1,1,,,,,,
1462596,1,18.3,Biratnagar Kings,A Kharel,CB Sole,BWM Mike,0,1,1,,,,,,
1462596,1,18.4,Biratnagar Kings,A Kharel,CB Sole,BWM Mike,1,0,,,,,,,
1462596,1,18.5,Biratnagar Kings,CB Sole,A Kharel,BWM Mike,0,2,2,,,,,,
1462596,1,18.6,Biratnagar Kings,A Kharel,CB Sole,BWM Mike,0,0,,,,,,,
1462596,1,18.7,Biratnagar Kings,A Kharel,CB Sole,BWM Mike,1,0,,,,,,,
1462596,1,18.8,Biratnagar Kings,CB Sole,A Kharel,BWM Mike,2,0,,,,,,,
1462596,1,18.9,Biratnagar Kings,CB Sole,A Kharel,BWM Mike,0,0,,,,,,caught,CB Sole
1462596,2,0.1,Janakpur Bolts,AK Sah,Aasif Sheikh,CB Sole,0,5,5,,,,,,
1462596,2,0.2,Janakpur Bolts,AK Sah,Aasif Sheikh,CB Sole,0,1,1,,,,,,
1462596,2,0.3,Janakpur Bolts,AK Sah,Aasif Sheikh,CB Sole,5,0,,,,,,,
1462596,2,0.4,Janakpur Bolts,Aasif Sheikh,AK Sah,CB Sole,0,0,,,,,,,
1462596,2,0.5,Janakpur Bolts,Aasif Sheikh,AK Sah,CB Sole,0,0,,,,,,,
1462596,2,0.6,Janakpur Bolts,Aasif Sheikh,AK Sah,CB Sole,0,0,,,,,,bowled,Aasif Sheikh
1462596,2,0.7,Janakpur Bolts,BKEL Milantha,AK Sah,CB Sole,0,1,1,,,,,,
1462596,2,0.8,Janakpur Bolts,BKEL Milantha,AK Sah,CB Sole,1,0,,,,,,,
1462596,2,0.9,Janakpur Bolts,AK Sah,BKEL Milantha,CB Sole,0,0,,,,,,,
1462596,2,1.1,Janakpur Bolts,BKEL Milantha,AK Sah,Pratis GC,0,0,,,,,,,
1462596,2,1.2,Janakpur Bolts,BKEL Milantha,AK Sah,Pratis GC,0,0,,,,,,,
1462596,2,1.3,Janakpur Bolts,BKEL Milantha,AK Sah,Pratis GC,0,0,,,,,,,
1462596,2,1.4,Janakpur Bolts,BKEL Milantha,AK Sah,Pratis GC,1,0,,,,,,,
1462596,2,1.5,Janakpur Bolts,AK Sah,BKEL Milantha,Pratis GC,0,0,,,,,,,
1462596,2,1.6,Janakpur Bolts,AK Sah,BKEL Milantha,Pratis GC,0,1,1,,,,,,
1462596,2,1.7,Janakpur Bolts,AK Sah,BKEL Milantha,Pratis GC,0,0,,,,,,bowled,AK Sah
1462596,2,2.1,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,1,1,,,,,,
1462596,2,2.2,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,0,,,,,,,
1462596,2,2.3,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,4,0,,,,,,,
1462596,2,2.4,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,1,1,,,,,,
1462596,2,2.5,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,4,,,,4,,,
1462596,2,2.6,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,0,,,,,,,
1462596,2,2.7,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,4,0,,,,,,,
1462596,2,2.8,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,0,,,,,,,
1462596,2,3.1,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,0,1,1,,,,,,
1462596,2,3.2,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,0,0,,,,,,,
1462596,2,3.3,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,0,0,,,,,,,
1462596,2,3.4,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,0,0,,,,,,,
1462596,2,3.5,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,0,0,,,,,,,
1462596,2,3.6,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,0,0,,,,,,,
1462596,2,3.7,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,0,4,,,,4,,,
1462596,2,4.1,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,0,0,,,,,,,
1462596,2,4.2,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,0,0,,,,,,,
1462596,2,4.3,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,0,0,,,,,,,
1462596,2,4.4,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,4,0,,,,,,,
1462596,2,4.5,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,0,1,1,,,,,,
1462596,2,4.6,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,0,1,1,,,,,,
1462596,2,4.7,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,0,0,,,,,,,
1462596,2,4.8,Janakpur Bolts,BKEL Milantha,H Thaker,Pratis GC,6,0,,,,,,,
1462596,2,5.1,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,2,0,,,,,,,
1462596,2,5.2,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,1,0,,,,,,,
1462596,2,5.3,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,1,0,,,,,,,
1462596,2,5.4,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,1,0,,,,,,,
1462596,2,5.5,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,0,0,,,,,,,
1462596,2,5.6,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,1,0,,,,,,,
1462596,2,6.1,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,1,0,,,,,,,
1462596,2,6.2,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,0,0,,,,,,,
1462596,2,6.3,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,1,0,,,,,,,
1462596,2,6.4,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,4,0,,,,,,,
1462596,2,6.5,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,1,0,,,,,,,
1462596,2,6.6,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,2,0,,,,,,,
1462596,2,7.1,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,1,0,,,,,,,
1462596,2,7.2,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,0,0,,,,,,,
1462596,2,7.3,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,0,0,,,,,,,
1462596,2,7.4,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,1,0,,,,,,,
1462596,2,7.5,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,6,0,,,,,,,
1462596,2,7.6,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,1,0,,,,,,,
1462596,2,8.1,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,1,0,,,,,,,
1462596,2,8.2,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,1,0,,,,,,,
1462596,2,8.3,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,0,0,,,,,,,
1462596,2,8.4,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,0,0,,,,,,,
1462596,2,8.5,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,4,0,,,,,,,
1462596,2,8.6,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,0,0,,,,,,,
1462596,2,9.1,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,0,0,,,,,,,
1462596,2,9.2,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,0,0,,,,,,,
1462596,2,9.3,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,1,0,,,,,,,
1462596,2,9.4,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,1,0,,,,,,,
1462596,2,9.5,Janakpur Bolts,H Thaker,BKEL Milantha,Aqib Ilyas,1,0,,,,,,,
1462596,2,9.6,Janakpur Bolts,BKEL Milantha,H Thaker,Aqib Ilyas,1,0,,,,,,,
1462596,2,10.1,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,0,0,,,,,,,
1462596,2,10.2,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,0,0,,,,,,,
1462596,2,10.3,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,1,0,,,,,,,
1462596,2,10.4,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,1,0,,,,,,,
1462596,2,10.5,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,4,0,,,,,,,
1462596,2,10.6,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,1,0,,,,,,,
1462596,2,11.1,Janakpur Bolts,BKEL Milantha,H Thaker,JK Mukhiya,1,0,,,,,,,
1462596,2,11.2,Janakpur Bolts,H Thaker,BKEL Milantha,JK Mukhiya,1,0,,,,,,,
1462596,2,11.3,Janakpur Bolts,BKEL Milantha,H Thaker,JK Mukhiya,4,0,,,,,,,
1462596,2,11.4,Janakpur Bolts,BKEL Milantha,H Thaker,JK Mukhiya,4,0,,,,,,,
1462596,2,11.5,Janakpur Bolts,BKEL Milantha,H Thaker,JK Mukhiya,0,0,,,,,,,
1462596,2,11.6,Janakpur Bolts,BKEL Milantha,H Thaker,JK Mukhiya,1,0,,,,,,,
1462596,2,12.1,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,1,0,,,,,,,
1462596,2,12.2,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,4,0,,,,,,,
1462596,2,12.3,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,0,0,,,,,,,
1462596,2,12.4,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,1,0,,,,,,,
1462596,2,12.5,Janakpur Bolts,BKEL Milantha,H Thaker,S Lamichhane,1,0,,,,,,,
1462596,2,12.6,Janakpur Bolts,H Thaker,BKEL Milantha,S Lamichhane,1,0,,,,,,,
1462596,2,13.1,Janakpur Bolts,H Thaker,BKEL Milantha,A Kharel,1,0,,,,,,,
1462596,2,13.2,Janakpur Bolts,BKEL Milantha,H Thaker,A Kharel,1,0,,,,,,,
1462596,2,13.3,Janakpur Bolts,H Thaker,BKEL Milantha,A Kharel,1,0,,,,,,,
1462596,2,13.4,Janakpur Bolts,BKEL Milantha,H Thaker,A Kharel,0,0,,,,,,,
1462596,2,13.5,Janakpur Bolts,BKEL Milantha,H Thaker,A Kharel,2,0,,,,,,,
1462596,2,13.6,Janakpur Bolts,BKEL Milantha,H Thaker,A Kharel,6,0,,,,,,,
1462596,2,14.1,Janakpur Bolts,H Thaker,BKEL Milantha,CB Sole,0,1,1,,,,,,
1462596,2,14.2,Janakpur Bolts,H Thaker,BKEL Milantha,CB Sole,0,0,,,,,,,
1462596,2,14.3,Janakpur Bolts,H Thaker,BKEL Milantha,CB Sole,2,0,,,,,,,
1462596,2,14.4,Janakpur Bolts,H Thaker,BKEL Milantha,CB Sole,1,0,,,,,,,
1462596,2,14.5,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,4,0,,,,,,,
1462596,2,14.6,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,0,,,,,,,
1462596,2,14.7,Janakpur Bolts,BKEL Milantha,H Thaker,CB Sole,0,0,,,,,,,
1462596,2,15.1,Janakpur Bolts,H Thaker,BKEL Milantha,NR Kirton,1,0,,,,,,,
1462596,2,15.2,Janakpur Bolts,BKEL Milantha,H Thaker,NR Kirton,1,0,,,,,,,
1462596,2,15.3,Janakpur Bolts,H Thaker,BKEL Milantha,NR Kirton,4,0,,,,,,,
1462640,1,0.1,Kathmandu Gurkhas,SS Eskinazi,M Levitt,R Dhakal,1,0,,,,,,,
1462640,1,0.2,Kathmandu Gurkhas,M Levitt,SS Eskinazi,R Dhakal,1,0,,,,,,,
1462640,1,0.3,Kathmandu Gurkhas,SS Eskinazi,M Levitt,R Dhakal,0,0,,,,,,,
1462640,1,0.4,Kathmandu Gurkhas,SS Eskinazi,M Levitt,R Dhakal,1,0,,,,,,,
1462640,1,0.5,Kathmandu Gurkhas,M Levitt,SS Eskinazi,R Dhakal,0,0,,,,,,,
1462640,1,0.6,Kathmandu Gurkhas,M Levitt,SS Eskinazi,R Dhakal,0,0,,,,,,,
1462640,1,1.1,Kathmandu Gurkhas,SS Eskinazi,M Levitt,Sohail Tanvir,0,0,,,,,,caught,SS Eskinazi
1462640,1,1.2,Kathmandu Gurkhas,S Maharjan,M Levitt,Sohail Tanvir,0,0,,,,,,,
1462640,1,1.3,Kathmandu Gurkhas,S Maharjan,M Levitt,Sohail Tanvir,1,0,,,,,,,
1462640,1,1.4,Kathmandu Gurkhas,M Levitt,S Maharjan,Sohail Tanvir,4,0,,,,,,,
1462640,1,1.5,Kathmandu Gurkhas,M Levitt,S Maharjan,Sohail Tanvir,4,0,,,,,,,
1462640,1,1.6,Kathmandu Gurkhas,M Levitt,S Maharjan,Sohail Tanvir,1,0,,,,,,,
1462640,1,2.1,Kathmandu Gurkhas,M Levitt,S Maharjan,R Dhakal,6,0,,,,,,,
1462640,1,2.2,Kathmandu Gurkhas,M Levitt,S Maharjan,R Dhakal,0,0,,,,,,,
1462640,1,2.3,Kathmandu Gurkhas,M Levitt,S Maharjan,R Dhakal,4,0,,,,,,,
1462640,1,2.4,Kathmandu Gurkhas,M Levitt,S Maharjan,R Dhakal,0,0,,,,,,,
1462640,1,2.5,Kathmandu Gurkhas,M Levitt,S Maharjan,R Dhakal,0,0,,,,,,,
1462640,1,2.6,Kathmandu Gurkhas,M Levitt,S Maharjan,R Dhakal,1,0,,,,,,,
1462640,1,3.1,Kathmandu Gurkhas,M Levitt,S Maharjan,Sohail Tanvir,0,0,,,,,,,
1462640,1,3.2,Kathmandu Gurkhas,M Levitt,S Maharjan,Sohail Tanvir,4,0,,,,,,,
1462640,1,3.3,Kathmandu Gurkhas,M Levitt,S Maharjan,Sohail Tanvir,0,0,,,,,,,
1462640,1,3.4,Kathmandu Gurkhas,M Levitt,S Maharjan,Sohail Tanvir,0,0,,,,,,caught,M Levitt
1462640,1,3.5,Kathmandu Gurkhas,MG Erasmus,S Maharjan,Sohail Tanvir,0,0,,,,,,,
1462640,1,3.6,Kathmandu Gurkhas,MG Erasmus,S Maharjan,Sohail Tanvir,0,0,,,,,,,
1462640,1,4.1,Kathmandu Gurkhas,S Maharjan,MG Erasmus,Kushal Malla,0,0,,,,,,,
1462640,1,4.2,Kathmandu Gurkhas,S Maharjan,MG Erasmus,Kushal Malla,1,0,,,,,,,
1462640,1,4.3,Kathmandu Gurkhas,MG Erasmus,S Maharjan,Kushal Malla,4,0,,,,,,,
